0.00000000E+00,0.00000000E+00
9.37500000E-03,2.33400000E-01
1.87500000E-02,4.54000000E-01
2.28400000E-02,5.43100000E-01
3.59400000E-02,7.85300000E-01
3.75000000E-02,8.09000000E-01
4.00000000E-02,8.44300000E-01
4.44600000E-02,8.99000000E-01
5.00000000E-02,9.51100000E-01
5.62500000E-02,9.87700000E-01
6.03800000E-02,9.98600000E-01
6.25000000E-02,1.00000000E+00
6.58900000E-02,9.96400000E-01
6.99200000E-02,9.82700000E-01
7.50000000E-02,9.51100000E-01
7.91700000E-02,9.13500000E-01
8.33300000E-02,8.66000000E-01
8.54200000E-02,8.38700000E-01
8.75000000E-02,8.09000000E-01
9.08300000E-02,7.57000000E-01
9.53300000E-02,6.78500000E-01
1.09700000E-01,3.74900000E-01
1.16700000E-01,2.07900000E-01
1.20800000E-01,1.04500000E-01
1.25000000E-01,1.22500000E-16
1.31500000E-01,-1.63500000E-01
1.35600000E-01,-2.62400000E-01
1.48500000E-01,-5.56100000E-01
1.50000000E-01,-5.87800000E-01
1.52500000E-01,-6.36700000E-01
1.57000000E-01,-7.19500000E-01
1.62500000E-01,-8.09000000E-01
1.64600000E-01,-8.38700000E-01
1.66700000E-01,-8.66000000E-01
1.70000000E-01,-9.04800000E-01
1.74300000E-01,-9.45600000E-01
1.75000000E-01,-9.51100000E-01
1.76100000E-01,-9.59200000E-01
1.79600000E-01,-9.80400000E-01
1.87500000E-01,-1.00000000E+00
1.98100000E-01,-9.64800000E-01
2.02100000E-01,-9.33200000E-01
2.12500000E-01,-8.09000000E-01
2.14600000E-01,-7.77100000E-01
2.16700000E-01,-7.43100000E-01
2.20000000E-01,-6.84500000E-01
2.24700000E-01,-5.94000000E-01
2.39700000E-01,-2.55600000E-01
2.50000000E-01,-2.44900000E-16
2.60900000E-01,2.69400000E-01
2.64900000E-01,3.65600000E-01
2.77800000E-01,6.43500000E-01
2.83300000E-01,7.43100000E-01
2.85400000E-01,7.77100000E-01
2.87500000E-01,8.09000000E-01
2.90800000E-01,8.55400000E-01
2.95300000E-01,9.07900000E-01
3.09600000E-01,9.97300000E-01
3.12500000E-01,1.00000000E+00
3.17200000E-01,9.93100000E-01
3.21200000E-01,9.76100000E-01
3.25000000E-01,9.51100000E-01
3.29200000E-01,9.13500000E-01
3.33300000E-01,8.66000000E-01
3.35400000E-01,8.38700000E-01
3.37500000E-01,8.09000000E-01
3.40800000E-01,7.57000000E-01
3.45300000E-01,6.78500000E-01
3.50000000E-01,5.87800000E-01
3.57500000E-01,4.26300000E-01
3.61900000E-01,3.22900000E-01
3.75000000E-01,3.67400000E-16
3.79200000E-01,-1.04500000E-01
3.83300000E-01,-2.07900000E-01
3.89800000E-01,-3.63400000E-01
3.93900000E-01,-4.56900000E-01
4.06900000E-01,-7.19400000E-01
4.12500000E-01,-8.09000000E-01
4.14600000E-01,-8.38700000E-01
4.16700000E-01,-8.66000000E-01
4.20000000E-01,-9.04800000E-01
4.24300000E-01,-9.45600000E-01
4.25000000E-01,-9.51100000E-01
4.26100000E-01,-9.59200000E-01
4.29600000E-01,-9.80400000E-01
4.37500000E-01,-1.00000000E+00
4.43700000E-01,-9.87700000E-01
4.47800000E-01,-9.66800000E-01
4.50000000E-01,-9.51100000E-01
4.53500000E-01,-9.19700000E-01
4.57700000E-01,-8.74000000E-01
4.62500000E-01,-8.09000000E-01
4.70200000E-01,-6.80800000E-01
4.74700000E-01,-5.93400000E-01
4.89200000E-01,-2.68300000E-01
5.00000000E-01,-4.89900000E-16
5.10900000E-01,2.69500000E-01
5.14900000E-01,3.65700000E-01
5.27800000E-01,6.43600000E-01
5.37500000E-01,8.09000000E-01
5.43700000E-01,8.91000000E-01
5.48300000E-01,9.36800000E-01
5.50000000E-01,9.51100000E-01
5.52700000E-01,9.70100000E-01
5.56900000E-01,9.90000000E-01
5.62500000E-01,1.00000000E+00
5.68800000E-01,9.87700000E-01
5.72800000E-01,9.66800000E-01
5.75000000E-01,9.51100000E-01
5.78600000E-01,9.19700000E-01
5.82700000E-01,8.74000000E-01
5.83300000E-01,8.66000000E-01
5.84400000E-01,8.52800000E-01
5.87500000E-01,8.09000000E-01
5.92500000E-01,7.28700000E-01
5.97000000E-01,6.46600000E-01
6.11400000E-01,3.34300000E-01
6.16700000E-01,2.07900000E-01
6.20800000E-01,1.04500000E-01
6.25000000E-01,6.12300000E-16
6.31500000E-01,-1.63200000E-01
6.35600000E-01,-2.62100000E-01
6.48400000E-01,-5.55800000E-01
6.50000000E-01,-5.87800000E-01
6.52500000E-01,-6.37100000E-01
6.57000000E-01,-7.19800000E-01
6.62500000E-01,-8.09000000E-01
6.64600000E-01,-8.38700000E-01
6.66700000E-01,-8.66000000E-01
6.70000000E-01,-9.04800000E-01
6.74300000E-01,-9.45600000E-01
6.75000000E-01,-9.51100000E-01
6.76100000E-01,-9.59200000E-01
6.79600000E-01,-9.80400000E-01
6.87500000E-01,-1.00000000E+00
6.98100000E-01,-9.64800000E-01
7.02100000E-01,-9.33200000E-01
7.12500000E-01,-8.09000000E-01
7.14600000E-01,-7.77100000E-01
7.16700000E-01,-7.43100000E-01
7.20000000E-01,-6.84500000E-01
7.24700000E-01,-5.94000000E-01
7.39700000E-01,-2.55600000E-01
7.50000000E-01,-7.34800000E-16
7.60900000E-01,2.69400000E-01
7.64900000E-01,3.65600000E-01
7.77800000E-01,6.43500000E-01
7.83300000E-01,7.43100000E-01
7.85400000E-01,7.77100000E-01
7.87500000E-01,8.09000000E-01
7.90800000E-01,8.55400000E-01
7.95300000E-01,9.07900000E-01
8.09600000E-01,9.97300000E-01
8.12500000E-01,1.00000000E+00
8.17200000E-01,9.93100000E-01
8.21200000E-01,9.76100000E-01
8.25000000E-01,9.51100000E-01
8.29200000E-01,9.13500000E-01
8.33300000E-01,8.66000000E-01
8.35400000E-01,8.38700000E-01
8.37500000E-01,8.09000000E-01
8.40800000E-01,7.57000000E-01
8.45300000E-01,6.78500000E-01
8.50000000E-01,5.87800000E-01
8.57500000E-01,4.26300000E-01
8.61900000E-01,3.22900000E-01
8.75000000E-01,8.57300000E-16
8.79200000E-01,-1.04500000E-01
8.83300000E-01,-2.07900000E-01
8.89800000E-01,-3.63400000E-01
8.93900000E-01,-4.56900000E-01
9.06900000E-01,-7.19400000E-01
9.12500000E-01,-8.09000000E-01
9.14600000E-01,-8.38700000E-01
9.16700000E-01,-8.66000000E-01
9.20000000E-01,-9.04800000E-01
9.24300000E-01,-9.45600000E-01
9.25000000E-01,-9.51100000E-01
9.26100000E-01,-9.59200000E-01
9.29600000E-01,-9.80400000E-01
9.37500000E-01,-1.00000000E+00
9.43800000E-01,-9.87700000E-01
9.47800000E-01,-9.66800000E-01
9.50000000E-01,-9.51100000E-01
9.53500000E-01,-9.19700000E-01
9.57700000E-01,-8.74000000E-01
9.62500000E-01,-8.09000000E-01
9.70200000E-01,-6.80800000E-01
9.74700000E-01,-5.93400000E-01
9.89200000E-01,-2.68300000E-01
1.00000000E+00,-9.79700000E-16
1.01100000E+00,2.69500000E-01
1.01500000E+00,3.65700000E-01
1.02800000E+00,6.43600000E-01
1.03800000E+00,8.09000000E-01
1.04400000E+00,8.91000000E-01
1.04800000E+00,9.36800000E-01
1.05000000E+00,9.51100000E-01
1.05300000E+00,9.70100000E-01
1.05700000E+00,9.90000000E-01
1.06300000E+00,1.00000000E+00
1.06900000E+00,9.87700000E-01
1.07300000E+00,9.66800000E-01
1.07500000E+00,9.51100000E-01
1.07900000E+00,9.19700000E-01
1.08300000E+00,8.74000000E-01
1.08300000E+00,8.66000000E-01
1.08400000E+00,8.52800000E-01
1.08700000E+00,8.09000000E-01
1.09300000E+00,7.28700000E-01
1.09700000E+00,6.46600000E-01
1.11100000E+00,3.34300000E-01
1.11700000E+00,2.07900000E-01
1.12100000E+00,1.04500000E-01
1.12500000E+00,1.10200000E-15
1.13200000E+00,-1.63200000E-01
1.13600000E+00,-2.62100000E-01
1.14800000E+00,-5.55800000E-01
1.15000000E+00,-5.87800000E-01
1.15200000E+00,-6.37100000E-01
1.15700000E+00,-7.19800000E-01
1.16300000E+00,-8.09000000E-01
1.16500000E+00,-8.38700000E-01
1.16700000E+00,-8.66000000E-01
1.17000000E+00,-9.04800000E-01
1.17400000E+00,-9.45600000E-01
1.17500000E+00,-9.51100000E-01
1.17600000E+00,-9.59200000E-01
1.18000000E+00,-9.80400000E-01
1.18800000E+00,-1.00000000E+00
1.19800000E+00,-9.64800000E-01
1.20200000E+00,-9.33200000E-01
1.21200000E+00,-8.09000000E-01
1.21500000E+00,-7.77100000E-01
1.21700000E+00,-7.43100000E-01
1.22000000E+00,-6.84500000E-01
1.22500000E+00,-5.94000000E-01
1.24000000E+00,-2.55600000E-01
1.25000000E+00,-1.22500000E-15
1.26100000E+00,2.69400000E-01
1.26500000E+00,3.65600000E-01
1.27800000E+00,6.43500000E-01
1.28300000E+00,7.43100000E-01
1.28500000E+00,7.77100000E-01
1.28800000E+00,8.09000000E-01
1.29100000E+00,8.55400000E-01
1.29500000E+00,9.07900000E-01
1.31000000E+00,9.97300000E-01
1.31300000E+00,1.00000000E+00
1.31700000E+00,9.93100000E-01
1.32100000E+00,9.76100000E-01
1.32500000E+00,9.51100000E-01
1.32900000E+00,9.13500000E-01
1.33300000E+00,8.66000000E-01
1.33500000E+00,8.38700000E-01
1.33700000E+00,8.09000000E-01
1.34100000E+00,7.57000000E-01
1.34500000E+00,6.78500000E-01
1.35000000E+00,5.87800000E-01
1.35700000E+00,4.26300000E-01
1.36200000E+00,3.22900000E-01
1.37500000E+00,4.90000000E-15
1.37900000E+00,-1.04500000E-01
1.38300000E+00,-2.07900000E-01
1.39000000E+00,-3.63400000E-01
1.39400000E+00,-4.56900000E-01
1.40700000E+00,-7.19400000E-01
1.41300000E+00,-8.09000000E-01
1.41500000E+00,-8.38700000E-01
1.41700000E+00,-8.66000000E-01
1.42000000E+00,-9.04800000E-01
1.42400000E+00,-9.45600000E-01
1.42500000E+00,-9.51100000E-01
1.42600000E+00,-9.59200000E-01
1.43000000E+00,-9.80400000E-01
1.43800000E+00,-1.00000000E+00
1.44400000E+00,-9.87700000E-01
1.44800000E+00,-9.66800000E-01
1.45000000E+00,-9.51100000E-01
1.45400000E+00,-9.19700000E-01
1.45800000E+00,-8.74000000E-01
1.46200000E+00,-8.09000000E-01
1.47000000E+00,-6.80800000E-01
1.47500000E+00,-5.93400000E-01
1.48900000E+00,-2.68300000E-01
1.50000000E+00,-1.47000000E-15
1.51100000E+00,2.69500000E-01
1.51500000E+00,3.65700000E-01
1.52800000E+00,6.43600000E-01
1.53800000E+00,8.09000000E-01
1.54400000E+00,8.91000000E-01
1.54800000E+00,9.36800000E-01
1.55000000E+00,9.51100000E-01
1.55300000E+00,9.70100000E-01
1.55700000E+00,9.90000000E-01
1.56300000E+00,1.00000000E+00
1.56900000E+00,9.87700000E-01
1.57300000E+00,9.66800000E-01
1.57500000E+00,9.51100000E-01
1.57900000E+00,9.19700000E-01
1.58300000E+00,8.74000000E-01
1.58300000E+00,8.66000000E-01
1.58400000E+00,8.52800000E-01
1.58700000E+00,8.09000000E-01
1.59300000E+00,7.28700000E-01
1.59700000E+00,6.46600000E-01
1.61100000E+00,3.34300000E-01
1.61700000E+00,2.07900000E-01
1.62100000E+00,1.04500000E-01
1.62500000E+00,-1.96100000E-15
1.63200000E+00,-1.63200000E-01
1.63600000E+00,-2.62100000E-01
1.64800000E+00,-5.55800000E-01
1.65000000E+00,-5.87800000E-01
1.65200000E+00,-6.37100000E-01
1.65700000E+00,-7.19800000E-01
1.66300000E+00,-8.09000000E-01
1.66500000E+00,-8.38700000E-01
1.66700000E+00,-8.66000000E-01
1.67000000E+00,-9.04800000E-01
1.67400000E+00,-9.45600000E-01
1.67500000E+00,-9.51100000E-01
1.67600000E+00,-9.59200000E-01
1.68000000E+00,-9.80400000E-01
1.68800000E+00,-1.00000000E+00
1.69800000E+00,-9.64800000E-01
1.70200000E+00,-9.33200000E-01
1.71200000E+00,-8.09000000E-01
1.71500000E+00,-7.77100000E-01
1.71700000E+00,-7.43100000E-01
1.72000000E+00,-6.84500000E-01
1.72500000E+00,-5.94000000E-01
1.74000000E+00,-2.55600000E-01
1.75000000E+00,-8.82000000E-15
1.76100000E+00,2.69400000E-01
1.76500000E+00,3.65600000E-01
1.77800000E+00,6.43500000E-01
1.78300000E+00,7.43100000E-01
1.78500000E+00,7.77100000E-01
1.78800000E+00,8.09000000E-01
1.79100000E+00,8.55400000E-01
1.79500000E+00,9.07900000E-01
1.81000000E+00,9.97300000E-01
1.81300000E+00,1.00000000E+00
1.81700000E+00,9.93100000E-01
1.82100000E+00,9.76100000E-01
1.82500000E+00,9.51100000E-01
1.82900000E+00,9.13500000E-01
1.83300000E+00,8.66000000E-01
1.83500000E+00,8.38700000E-01
1.83700000E+00,8.09000000E-01
1.84100000E+00,7.57000000E-01
1.84500000E+00,6.78500000E-01
1.85000000E+00,5.87800000E-01
1.85700000E+00,4.26300000E-01
1.86200000E+00,3.22900000E-01
1.87500000E+00,5.39000000E-15
1.87900000E+00,-1.04500000E-01
1.88300000E+00,-2.07900000E-01
1.89000000E+00,-3.63400000E-01
1.89400000E+00,-4.56900000E-01
1.90700000E+00,-7.19400000E-01
1.91300000E+00,-8.09000000E-01
1.91500000E+00,-8.38700000E-01
1.91700000E+00,-8.66000000E-01
1.92000000E+00,-9.04800000E-01
1.92400000E+00,-9.45600000E-01
1.92500000E+00,-9.51100000E-01
1.92600000E+00,-9.59200000E-01
1.93000000E+00,-9.80400000E-01
1.93800000E+00,-1.00000000E+00
1.94400000E+00,-9.87700000E-01
1.94800000E+00,-9.66800000E-01
1.95000000E+00,-9.51100000E-01
1.95400000E+00,-9.19700000E-01
1.95800000E+00,-8.74000000E-01
1.96200000E+00,-8.09000000E-01
1.97000000E+00,-6.80800000E-01
1.97500000E+00,-5.93400000E-01
1.98900000E+00,-2.68300000E-01
2.00000000E+00,-9.06500000E-15
2.01100000E+00,2.69500000E-01
2.01500000E+00,3.65700000E-01
2.02800000E+00,6.43600000E-01
2.03700000E+00,8.09000000E-01
2.04400000E+00,8.91000000E-01
2.04800000E+00,9.36800000E-01
2.05000000E+00,9.51100000E-01
2.05300000E+00,9.70100000E-01
2.05700000E+00,9.90000000E-01
2.06300000E+00,1.00000000E+00
2.06900000E+00,9.87700000E-01
2.07300000E+00,9.66800000E-01
2.07500000E+00,9.51100000E-01
2.07900000E+00,9.19700000E-01
2.08300000E+00,8.74000000E-01
2.08300000E+00,8.66000000E-01
2.08400000E+00,8.52800000E-01
2.08800000E+00,8.09000000E-01
2.09300000E+00,7.28700000E-01
2.09700000E+00,6.46600000E-01
2.11100000E+00,3.34300000E-01
2.11700000E+00,2.07900000E-01
2.12100000E+00,1.04500000E-01
2.12500000E+00,-1.47100000E-15
2.13200000E+00,-1.63200000E-01
2.13600000E+00,-2.62100000E-01
2.14800000E+00,-5.55800000E-01
2.15000000E+00,-5.87800000E-01
2.15200000E+00,-6.37100000E-01
2.15700000E+00,-7.19800000E-01
2.16200000E+00,-8.09000000E-01
2.16500000E+00,-8.38700000E-01
2.16700000E+00,-8.66000000E-01
2.17000000E+00,-9.04800000E-01
2.17400000E+00,-9.45600000E-01
2.17500000E+00,-9.51100000E-01
2.17600000E+00,-9.59200000E-01
2.18000000E+00,-9.80400000E-01
2.18800000E+00,-1.00000000E+00
2.19800000E+00,-9.64800000E-01
2.20200000E+00,-9.33200000E-01
2.21300000E+00,-8.09000000E-01
2.21500000E+00,-7.77100000E-01
2.21700000E+00,-7.43100000E-01
2.22000000E+00,-6.84500000E-01
2.22500000E+00,-5.94000000E-01
2.24000000E+00,-2.55600000E-01
2.25000000E+00,-2.20400000E-15
2.26100000E+00,2.69400000E-01
2.26500000E+00,3.65600000E-01
2.27800000E+00,6.43500000E-01
2.28300000E+00,7.43100000E-01
2.28500000E+00,7.77100000E-01
2.28700000E+00,8.09000000E-01
2.29100000E+00,8.55400000E-01
2.29500000E+00,9.07900000E-01
2.31000000E+00,9.97300000E-01
2.31300000E+00,1.00000000E+00
2.31700000E+00,9.93100000E-01
2.32100000E+00,9.76100000E-01
2.32500000E+00,9.51100000E-01
2.32900000E+00,9.13500000E-01
2.33300000E+00,8.66000000E-01
2.33500000E+00,8.38700000E-01
2.33800000E+00,8.09000000E-01
2.34100000E+00,7.57000000E-01
2.34500000E+00,6.78500000E-01
2.35000000E+00,5.87800000E-01
2.35700000E+00,4.26300000E-01
2.36200000E+00,3.22900000E-01
2.37500000E+00,5.88000000E-15
2.37900000E+00,-1.04500000E-01
2.38300000E+00,-2.07900000E-01
2.39000000E+00,-3.63400000E-01
2.39400000E+00,-4.56900000E-01
2.40700000E+00,-7.19400000E-01
2.41200000E+00,-8.09000000E-01
2.41500000E+00,-8.38700000E-01
2.41700000E+00,-8.66000000E-01
2.42000000E+00,-9.04800000E-01
2.42400000E+00,-9.45600000E-01
2.42500000E+00,-9.51100000E-01
2.42600000E+00,-9.59200000E-01
2.43000000E+00,-9.80400000E-01
2.43800000E+00,-1.00000000E+00
2.44400000E+00,-9.87700000E-01
2.44800000E+00,-9.66800000E-01
2.45000000E+00,-9.51100000E-01
2.45400000E+00,-9.19700000E-01
2.45800000E+00,-8.74000000E-01
2.46300000E+00,-8.09000000E-01
2.47000000E+00,-6.80800000E-01
2.47500000E+00,-5.93400000E-01
2.48900000E+00,-2.68300000E-01
2.50000000E+00,-1.66600000E-14
2.51100000E+00,2.69500000E-01
2.51500000E+00,3.65700000E-01
2.52800000E+00,6.43600000E-01
2.53700000E+00,8.09000000E-01
2.54400000E+00,8.91000000E-01
2.54800000E+00,9.36800000E-01
2.55000000E+00,9.51100000E-01
2.55300000E+00,9.70100000E-01
2.55700000E+00,9.90000000E-01
2.56300000E+00,1.00000000E+00
2.56900000E+00,9.87700000E-01
2.57300000E+00,9.66800000E-01
2.57500000E+00,9.51100000E-01
2.57900000E+00,9.19700000E-01
2.58300000E+00,8.74000000E-01
2.58300000E+00,8.66000000E-01
2.58400000E+00,8.52800000E-01
2.58800000E+00,8.09000000E-01
2.59300000E+00,7.28700000E-01
2.59700000E+00,6.46600000E-01
2.61100000E+00,3.34300000E-01
2.61700000E+00,2.07900000E-01
2.62100000E+00,1.04500000E-01
2.62500000E+00,-9.81000000E-16
2.63200000E+00,-1.63200000E-01
2.63600000E+00,-2.62100000E-01
2.64800000E+00,-5.55800000E-01
2.65000000E+00,-5.87800000E-01
2.65200000E+00,-6.37100000E-01
2.65700000E+00,-7.19800000E-01
2.66200000E+00,-8.09000000E-01
2.66500000E+00,-8.38700000E-01
2.66700000E+00,-8.66000000E-01
2.67000000E+00,-9.04800000E-01
2.67400000E+00,-9.45600000E-01
2.67500000E+00,-9.51100000E-01
2.67600000E+00,-9.59200000E-01
2.68000000E+00,-9.80400000E-01
2.68800000E+00,-1.00000000E+00
2.69800000E+00,-9.64800000E-01
2.70200000E+00,-9.33200000E-01
2.71300000E+00,-8.09000000E-01
2.71500000E+00,-7.77100000E-01
2.71700000E+00,-7.43100000E-01
2.72000000E+00,-6.84500000E-01
2.72500000E+00,-5.94000000E-01
2.74000000E+00,-2.55600000E-01
2.75000000E+00,-9.80000000E-15
2.76100000E+00,2.69400000E-01
2.76500000E+00,3.65600000E-01
2.77800000E+00,6.43500000E-01
2.78300000E+00,7.43100000E-01
2.78500000E+00,7.77100000E-01
2.78700000E+00,8.09000000E-01
2.79100000E+00,8.55400000E-01
2.79500000E+00,9.07900000E-01
2.81000000E+00,9.97300000E-01
2.81300000E+00,1.00000000E+00
2.81700000E+00,9.93100000E-01
2.82100000E+00,9.76100000E-01
2.82500000E+00,9.51100000E-01
2.82900000E+00,9.13500000E-01
2.83300000E+00,8.66000000E-01
2.83500000E+00,8.38700000E-01
2.83800000E+00,8.09000000E-01
2.84100000E+00,7.57000000E-01
2.84500000E+00,6.78500000E-01
2.85000000E+00,5.87800000E-01
2.85700000E+00,4.26300000E-01
2.86200000E+00,3.22900000E-01
2.87500000E+00,6.36900000E-15
2.87900000E+00,-1.04500000E-01
2.88300000E+00,-2.07900000E-01
2.89000000E+00,-3.63400000E-01
2.89400000E+00,-4.56900000E-01
2.90700000E+00,-7.19400000E-01
2.91200000E+00,-8.09000000E-01
2.91500000E+00,-8.38700000E-01
2.91700000E+00,-8.66000000E-01
2.92000000E+00,-9.04800000E-01
2.92400000E+00,-9.45600000E-01
2.92500000E+00,-9.51100000E-01
2.92600000E+00,-9.59200000E-01
2.93000000E+00,-9.80400000E-01
2.93800000E+00,-1.00000000E+00
2.94400000E+00,-9.87700000E-01
2.94800000E+00,-9.66800000E-01
2.95000000E+00,-9.51100000E-01
2.95400000E+00,-9.19700000E-01
2.95800000E+00,-8.74000000E-01
2.96300000E+00,-8.09000000E-01
2.97000000E+00,-6.80800000E-01
2.97500000E+00,-5.93400000E-01
2.98900000E+00,-2.68300000E-01
3.00000000E+00,-2.93900000E-15